,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PERSON,Unique LOC,Unique ORG
72,2069.a4.txt,1384.3,1363.64,578.51,485.54,8,0,1
73,0206.a4.txt,1150.08,1044.05,636.22,424.14,7,0,6
74,1036.a4.txt,1557.85,1156.93,630.01,504.01,10,0,2
75,2066.a4.txt,1670.73,1109.76,731.71,451.22,9,0,2
76,1098.a4.txt,1393.62,1106.38,563.83,489.36,9,0,1
77,2050.a4.txt,1422.76,1087.4,701.22,213.41,5,0,1
78,2074.a4.txt,1449.0,1267.87,600.57,371.78,6,0,2
79,1060.a4.txt,1666.67,932.91,1016.77,335.43,4,0,0
80,0165.a4.txt,1867.63,1015.41,407.98,398.91,7,0,2
81,3003.a4.txt,1824.32,1123.31,717.91,329.39,6,0,0
82,0137.a4.txt,1792.04,995.58,542.04,398.23,5,0,5
83,0156.a4.txt,1254.48,1278.38,513.74,454.0,3,0,4
84,1057.a4.txt,1327.05,1198.63,513.7,410.96,7,0,2
85,2044.a4.txt,1659.97,1097.72,709.5,307.9,7,1,1
86,3065.a4.txt,1392.67,1277.49,450.26,659.69,5,0,4
87,0136.a4.txt,1349.51,1129.64,629.26,318.42,9,1,3
88,1009.a4.txt,1698.11,1054.38,577.14,377.36,7,0,2
89,2005.a4.txt,1627.3,1119.86,507.44,533.68,7,0,3
90,2036.a4.txt,1176.47,1205.4,646.09,414.66,6,0,0
91,1021.a4.txt,1639.12,1019.28,826.45,454.55,8,0,0
92,2040.a4.txt,1400.0,1270.0,440.0,350.0,7,0,2
93,0188.a4.txt,1679.04,1020.41,612.24,463.82,7,0,2
94,1050.a4.txt,1544.12,1200.98,784.31,404.41,4,0,2
95,3020.a4.txt,1436.0,1196.67,509.89,561.91,8,0,0
96,2057.a4.txt,1680.94,1134.9,610.28,556.75,7,0,0
97,4031.a4.txt,1290.65,1239.84,396.34,497.97,6,0,0
98,1072.a4.txt,1578.95,929.28,740.13,411.18,4,0,1
99,4034.a4.txt,1380.37,1380.37,613.5,541.92,5,0,1
100,2058.a4.txt,1483.61,926.23,983.61,401.64,10,0,3
101,0140.a4.txt,1417.75,1049.78,551.95,443.72,7,0,4
102,2056.a4.txt,1305.16,1230.05,676.06,572.77,7,0,0
103,0202.a4.txt,1391.59,1467.1,366.77,194.17,2,0,2
104,2075.a4.txt,1418.62,1035.68,522.19,443.86,10,0,1
105,2024.a4.txt,1342.08,1231.08,554.99,494.45,9,0,2
106,0159.a4.txt,1562.81,1068.25,633.04,464.89,7,0,4
107,0176.a4.txt,1591.13,993.25,588.24,530.38,10,0,3
108,0110.a4.txt,1793.98,1157.41,613.43,335.65,3,0,1
109,1068.a4.txt,2136.85,960.38,672.27,240.1,2,0,5
110,0179.a4.txt,1760.63,1048.47,909.99,217.61,10,0,2
111,0109.a4.txt,1666.67,1138.89,657.41,388.89,3,0,3
112,0107.a4.txt,1531.44,1318.46,659.23,436.11,5,0,2
113,1112.a4.txt,1453.32,1145.33,615.98,538.98,7,0,1
114,0149.a4.txt,1389.06,1178.59,691.52,330.73,6,0,5
115,2018.a4.txt,1761.07,1029.87,741.5,442.84,10,0,2
116,0185.a4.txt,1623.58,1147.88,703.21,341.26,8,0,1
117,1010.a4.txt,1705.36,824.66,752.6,472.38,11,0,3
118,3037.a4.txt,1449.97,1096.46,659.08,401.44,18,1,8
119,0103.a4.txt,997.67,1190.2,414.24,297.55,11,0,4
120,2039.a4.txt,1690.14,967.14,610.33,507.04,8,0,3
121,0186.a4.txt,1527.63,1245.94,541.71,346.7,2,0,5
122,0130.a4.txt,1631.34,995.39,479.26,497.7,8,0,3
123,2032.a4.txt,1590.21,1024.46,519.88,412.84,8,0,1
124,1061.a4.txt,1455.76,1170.31,561.37,371.08,4,0,3
125,1005.a4.txt,1568.63,988.92,494.46,392.16,7,0,4
126,0134.a4.txt,1312.56,991.5,783.76,349.39,4,0,0
127,0122.a4.txt,1650.14,1041.08,609.07,403.68,7,0,5
128,1077.a4.txt,1901.49,1008.02,904.93,584.19,7,0,3
129,0193.a4.txt,1463.08,1042.1,455.49,255.35,6,0,5
130,0200.a4.txt,1476.44,1308.9,554.97,649.21,5,0,1
