,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PERSON,Unique LOC,Unique ORG
34,0224.a2.txt,1724.94,1095.57,454.55,361.31,4,0,1
35,3001.a2.txt,1190.74,1323.04,551.27,496.14,0,0,3
36,4001.a2.txt,1734.82,1338.29,706.32,495.66,0,0,0
37,4014.a2.txt,2134.83,911.36,823.97,499.38,2,0,4
38,1023.a2.txt,1842.11,1016.75,765.55,777.51,3,0,0
39,3026.a2.txt,2247.66,1113.42,634.76,457.86,0,0,1
40,1050.a2.txt,1898.73,920.6,943.61,517.84,1,0,0
41,0202.a2.txt,2102.69,1369.19,782.4,342.3,1,0,1
42,1062.a2.txt,2063.49,1031.75,725.62,442.18,0,0,1
43,0234.a2.txt,2015.5,943.15,943.15,633.07,2,0,2
44,0188.a2.txt,1595.74,1063.83,862.88,449.17,1,0,1
45,5002.a2.txt,1495.02,1251.38,653.38,509.41,0,1,1
46,0236.a2.txt,1534.77,1127.1,839.33,503.6,0,0,0
47,5029.a2.txt,1917.63,1235.52,682.11,476.19,1,0,1
48,2040.a2.txt,1938.78,1111.11,725.62,408.16,6,0,2
49,5008.a2.txt,2192.15,1082.54,960.76,460.08,0,0,0
50,0122.a2.txt,1849.79,1070.93,723.23,472.88,1,0,4
51,4043.a2.txt,1321.47,1257.94,876.75,749.68,0,0,1
52,0223.a2.txt,1921.08,1017.65,976.12,259.61,0,2,3
53,1097.a2.txt,2079.33,1081.73,745.19,444.71,1,0,2
54,0118.a2.txt,1757.32,1436.54,850.77,432.36,1,0,1
55,5016.a2.txt,1725.15,1242.69,614.04,190.06,0,0,0
56,1036.a2.txt,1679.25,1264.15,490.57,566.04,0,1,1
57,0219.a2.txt,1539.38,1276.85,608.59,644.39,1,0,0
58,0137.a2.txt,1674.58,1223.28,593.82,593.82,0,0,0
59,1060.a2.txt,1384.02,935.67,760.23,623.78,7,1,3
60,4041.a2.txt,1743.02,1463.69,648.04,413.41,0,0,0
61,2026.a2.txt,1739.13,1092.83,622.8,434.78,0,0,2
62,5047.a2.txt,2025.61,1233.99,663.56,535.51,1,0,0
63,0172.a2.txt,2117.65,1111.11,627.45,496.73,2,0,0
64,1109.a2.txt,1928.06,1223.02,1050.36,316.55,0,0,0
65,5018.a2.txt,1760.48,1101.8,838.32,610.78,0,0,0
66,1090.a2.txt,1967.21,1219.26,614.75,512.3,0,0,2
67,4008.a2.txt,1573.93,1160.57,667.73,794.91,0,0,0
68,4048.a2.txt,2145.59,894.0,919.54,523.63,1,0,1
69,5006.a2.txt,2099.13,1049.56,1311.95,335.28,0,1,2
70,4003.a2.txt,1843.79,1370.04,550.58,435.34,0,0,0
71,3020.a2.txt,2084.81,895.17,742.05,329.8,2,1,0
72,2075.a2.txt,2032.52,924.8,995.93,518.29,1,0,1
73,5003.a2.txt,1866.67,1053.33,1013.33,640.0,0,0,1
74,3042.a2.txt,1793.55,1212.9,903.23,722.58,0,0,1
75,2067.a2.txt,1357.87,1345.18,875.63,380.71,0,0,0
76,4017.a2.txt,1938.88,895.68,895.68,706.01,2,0,1
77,1088.a2.txt,1897.73,1125.0,943.18,454.55,0,0,0
78,2024.a2.txt,1698.11,1270.44,981.13,490.57,0,0,1
79,1057.a2.txt,1236.87,1190.2,688.45,431.74,1,0,0
80,0203.a2.txt,1716.69,936.37,1032.41,588.24,1,0,1
81,1039.a2.txt,883.78,1767.55,472.15,774.82,0,0,3
82,5046.a2.txt,1797.6,1291.61,838.88,599.2,0,0,1
83,1055.a2.txt,1616.69,1329.86,847.46,417.21,0,0,1
84,1010.a2.txt,2007.8,984.41,945.42,467.84,0,1,2
85,2035.a2.txt,1675.5,1251.33,784.73,540.83,1,0,0
86,1020.a2.txt,1734.61,1262.99,447.64,543.57,0,0,3
87,4006.a2.txt,2094.51,1008.94,945.08,395.91,1,0,1
88,3012.a2.txt,1496.69,1152.32,622.52,543.05,0,0,1
89,4023.a2.txt,1517.98,1451.4,545.94,492.68,1,0,0
90,2009.a2.txt,1935.91,1041.39,907.88,347.13,0,0,1
91,2056.a2.txt,1381.67,1176.47,916.55,642.95,0,0,0
92,0148.a2.txt,1936.99,1108.52,525.09,431.74,0,5,4
93,2030.a2.txt,1496.44,1520.19,475.06,617.58,0,0,0
94,1094.a2.txt,1599.05,1276.85,680.19,632.46,0,0,0
95,2060.a2.txt,1626.25,1255.35,670.47,613.41,0,0,1
96,1043.a2.txt,1373.03,1251.52,522.48,571.08,0,0,1
97,5034.a2.txt,1804.12,1275.77,850.52,489.69,1,0,2
98,1105.a2.txt,1872.83,1098.27,589.6,543.35,0,0,1
99,0231.a2.txt,2073.31,1134.02,561.28,423.83,1,0,1
100,4019.a2.txt,1583.65,1507.02,804.6,549.17,0,0,0
101,0192.a2.txt,1910.9,1184.06,551.0,633.06,1,0,1
102,1008.a2.txt,1830.3,1151.52,678.79,509.09,0,0,1
103,2042.a2.txt,1821.86,1079.62,755.74,553.31,0,0,0
104,2000.a2.txt,2008.31,1232.69,969.53,277.01,4,0,3
105,0105.a2.txt,1753.49,1257.94,876.75,584.5,0,0,2
106,0214.a2.txt,1921.75,978.14,874.57,598.39,1,1,1
107,3041.a2.txt,2224.85,1100.59,639.05,272.19,1,1,3
108,5035.a2.txt,1975.81,1209.68,873.66,725.81,0,0,1
109,5011.a2.txt,1651.84,1041.93,825.92,673.44,3,1,1
110,0237.a2.txt,1937.24,736.7,627.56,368.35,3,0,4
111,4027.a2.txt,2051.06,915.49,933.1,440.14,0,0,1
112,2066.a2.txt,2068.97,1106.32,775.86,545.98,0,0,0
113,2072.a2.txt,1939.31,1147.76,501.32,593.67,0,0,0
114,0157.a2.txt,1168.67,1421.69,506.02,590.36,1,0,2
115,1016.a2.txt,1664.43,1355.7,630.87,510.07,0,0,1
116,0158.a2.txt,1677.34,1267.61,563.38,717.03,0,0,0
117,3037.a2.txt,2192.28,894.06,955.3,453.15,2,0,1
118,2023.a2.txt,1568.38,1204.52,752.82,414.05,0,1,3
119,5004.a2.txt,1486.31,1238.59,469.36,404.17,1,0,2
120,1077.a2.txt,1819.34,1055.98,776.08,572.52,4,0,5
121,1034.a2.txt,1395.88,1029.75,812.36,457.67,0,0,1
122,2069.a2.txt,1773.58,1119.5,729.56,553.46,0,0,1
123,0185.a2.txt,1737.03,1133.9,591.07,446.32,0,1,0
124,0149.a2.txt,1984.47,1242.45,647.11,707.51,0,0,3
125,2036.a2.txt,1663.04,1260.87,793.48,510.87,1,0,0
126,2048.a2.txt,1788.89,988.89,700.0,522.22,0,0,2
127,0119.a2.txt,1789.74,1301.63,675.84,413.02,0,0,0
128,0235.a2.txt,2260.87,1242.24,906.83,484.47,0,0,1
129,1048.a2.txt,2064.39,1136.36,700.76,445.08,0,0,1
130,5010.a2.txt,1584.75,932.8,792.38,692.08,2,2,6
131,4045.a2.txt,1575.9,973.35,741.6,683.66,0,0,2
132,2058.a2.txt,2084.31,995.32,772.83,538.64,1,0,2
133,0204.a2.txt,1933.62,1111.11,649.35,447.33,0,1,1
134,3065.a2.txt,2329.7,1158.04,994.55,531.34,1,0,0
135,1068.a2.txt,1557.97,1038.65,905.8,338.16,0,1,10
136,0128.a2.txt,1838.41,1007.03,749.41,562.06,2,0,1
137,2061.a2.txt,2110.22,967.74,873.66,591.4,0,0,0
138,0189.a2.txt,1712.02,895.69,759.64,442.18,1,1,1
139,1102.a2.txt,1832.76,1168.38,710.19,458.19,0,2,1
140,0216.a2.txt,1638.03,1122.57,939.29,263.46,0,0,1
141,5041.a2.txt,1835.62,1287.67,726.03,424.66,0,0,0
142,4036.a2.txt,1638.49,1183.36,845.25,936.28,1,0,1
143,1044.a2.txt,1514.58,874.88,818.44,686.74,3,1,2
144,5038.a2.txt,1994.88,1048.59,946.29,549.87,1,0,0
145,1070.a2.txt,1874.26,1138.79,628.71,545.67,0,1,1
146,5048.a2.txt,1587.3,1294.26,573.87,561.66,0,0,0
147,0207.a2.txt,1836.46,1260.05,710.46,482.57,0,0,0
148,1061.a2.txt,1507.94,1315.19,736.96,578.23,0,0,0
149,0187.a2.txt,1788.32,1058.39,936.74,389.29,3,0,1
150,1041.a2.txt,1682.93,1390.24,634.15,475.61,2,0,3
151,0131.a2.txt,2249.69,1161.93,593.33,568.6,0,0,1
152,4044.a2.txt,1879.94,1342.81,695.1,489.73,3,0,1
153,4021.a2.txt,1618.0,1240.88,559.61,510.95,0,0,1
154,2011.a2.txt,2346.57,794.22,866.43,553.55,1,0,2
155,0135.a2.txt,1839.35,1024.45,884.75,512.22,1,0,3
156,0107.a2.txt,1599.54,1334.87,747.99,540.85,2,0,3
157,4022.a2.txt,1956.82,1282.05,580.3,431.85,0,0,0
158,4024.a2.txt,1773.81,1000.0,857.14,607.14,0,0,0
159,3036.a2.txt,2310.81,1175.68,702.7,378.38,0,0,0
160,0165.a2.txt,2014.39,978.42,776.98,474.82,2,1,1
161,0111.a2.txt,1907.51,1387.28,505.78,679.19,0,0,0
162,1012.a2.txt,1946.56,1132.32,954.2,445.29,0,0,1
163,0104.a2.txt,2074.53,981.37,732.92,335.4,4,0,1
164,1049.a2.txt,2451.11,1043.02,899.61,443.29,0,0,2
165,1072.a2.txt,2099.39,882.35,862.07,375.25,0,1,5
166,1003.a2.txt,1777.04,1070.64,827.81,386.31,3,0,1
167,5014.a2.txt,1728.55,1267.61,537.77,409.73,1,0,0
168,1099.a2.txt,2056.81,1096.96,519.1,479.92,3,0,1
169,0130.a2.txt,1799.57,1002.16,635.78,506.47,4,2,0
170,4010.a2.txt,2020.08,1091.59,1028.86,501.88,0,0,0
171,0186.a2.txt,1602.48,1316.77,633.54,645.96,0,0,0
172,0208.a2.txt,1680.37,1315.07,739.73,557.08,5,0,0
173,4030.a2.txt,1915.15,981.82,618.18,751.52,1,0,0
174,5045.a2.txt,1982.97,985.4,839.42,425.79,1,9,4
175,0142.a2.txt,2280.53,1135.5,811.07,381.68,0,0,0
176,1006.a2.txt,1666.67,1056.11,709.57,445.54,1,0,2
177,0121.a2.txt,2037.25,768.34,745.05,419.09,2,3,1
178,0101.a2.txt,2061.86,953.61,554.12,721.65,0,0,0
179,1009.a2.txt,2002.34,1182.67,690.87,316.16,0,2,0
180,5031.a2.txt,2296.24,995.3,713.17,658.31,0,0,0
181,0180.a2.txt,1988.89,1177.78,644.44,611.11,1,0,0
182,2070.a2.txt,1562.87,1104.58,740.31,423.03,1,1,2
183,0177.a2.txt,1502.82,994.35,836.16,576.27,0,1,1
184,4015.a2.txt,2189.0,992.82,801.44,406.7,0,0,2
185,5026.a2.txt,1698.8,1036.14,831.33,614.46,0,1,7
186,1056.a2.txt,1825.73,1161.83,674.27,591.29,5,0,2
187,2068.a2.txt,1950.0,1162.5,612.5,712.5,3,0,0
188,1026.a2.txt,1485.76,1393.38,608.16,284.83,0,0,1
189,0127.a2.txt,1991.22,1156.66,834.55,717.42,1,1,1
190,2019.a2.txt,1529.05,1483.18,795.11,336.39,2,0,0
191,0120.a2.txt,1886.3,1214.47,762.27,542.64,0,3,0
192,3072.a2.txt,1854.3,982.34,816.78,607.06,1,0,0
193,3018.a2.txt,2000.0,1193.37,1049.72,618.78,1,0,2
194,5013.a2.txt,1622.87,1112.83,741.89,525.5,5,1,1
195,2027.a2.txt,1861.11,1000.0,875.0,402.78,1,0,0
196,5012.a2.txt,2453.99,1175.87,879.35,582.82,0,0,2
197,0176.a2.txt,2152.41,935.83,735.29,427.81,1,0,0
198,5028.a2.txt,1423.22,936.33,611.74,599.25,0,1,4
199,0169.a2.txt,1826.53,1132.65,1244.9,530.61,1,0,1
200,1078.a2.txt,1193.63,1246.68,716.18,557.03,0,0,2
201,0113.a2.txt,1991.05,1185.68,794.18,637.58,0,0,0
202,0162.a2.txt,2005.21,1223.96,716.15,364.58,0,0,0
203,0191.a2.txt,1808.87,1285.55,659.84,489.19,0,0,4
204,2007.a2.txt,1808.28,1023.97,904.14,446.62,5,0,5
205,4013.a2.txt,2037.62,1138.98,825.5,417.97,2,0,0
206,5027.a2.txt,1417.53,1121.13,695.88,476.8,0,0,1
207,3045.a2.txt,1888.54,1104.23,939.11,433.44,0,0,1
208,5033.a2.txt,1559.75,1333.33,591.19,465.41,0,0,1
209,4004.a2.txt,2222.22,1123.88,702.43,421.46,0,0,0
210,2071.a2.txt,1473.55,1574.31,579.35,440.81,1,0,0
211,0109.a2.txt,1603.15,1195.8,617.61,367.94,2,0,2
212,0215.a2.txt,1647.94,1410.74,961.3,461.92,0,0,0
213,2065.a2.txt,1863.12,1077.31,1051.96,570.34,0,0,1
214,2032.a2.txt,2049.42,1220.93,973.84,537.79,0,0,0
215,0194.a2.txt,1912.5,1150.0,925.0,375.0,0,0,3
216,0238.a2.txt,1837.5,1275.0,575.0,500.0,0,0,0
217,5005.a2.txt,1722.09,1128.27,605.7,451.31,0,0,0
218,0125.a2.txt,1797.1,1159.42,1159.42,420.29,0,0,1
219,0196.a2.txt,1988.57,1257.14,742.86,320.0,0,0,0
220,5001.a2.txt,1882.51,747.66,801.07,574.1,6,0,1
221,2013.a2.txt,2082.32,871.67,811.14,605.33,0,0,1
222,2016.a2.txt,2113.26,1229.28,745.86,524.86,1,0,3
223,4042.a2.txt,2015.71,1164.92,602.09,287.96,0,0,0
224,0161.a2.txt,2110.2,1137.16,691.68,527.55,0,1,5
225,2044.a2.txt,1358.76,1144.22,727.06,321.81,3,1,2
226,1013.a2.txt,1694.71,1105.77,817.31,576.92,0,0,1
227,5039.a2.txt,1818.18,947.5,819.46,422.54,1,1,6
228,0150.a2.txt,1629.43,1392.9,643.89,459.92,0,0,0
229,5023.a2.txt,1598.88,1206.17,659.19,687.24,0,0,1
230,5024.a2.txt,1522.91,876.01,687.33,619.95,2,1,5
231,1032.a2.txt,1385.54,1240.96,421.69,626.51,2,0,0
232,1014.a2.txt,1861.36,1283.7,821.57,410.78,1,0,0
233,4032.a2.txt,2041.88,1015.71,973.82,544.5,0,1,1
234,1058.a2.txt,2217.33,1233.48,837.0,660.79,0,0,4
235,3013.a2.txt,1578.25,1366.05,729.44,305.04,0,0,2
236,0232.a2.txt,1576.29,1261.03,706.18,718.79,0,0,1
237,5030.a2.txt,1876.64,971.13,853.02,538.06,2,0,0
238,3062.a2.txt,1701.89,1223.58,545.05,422.69,0,0,0
239,3063.a2.txt,1698.11,998.89,887.9,532.74,1,1,3
240,0206.a2.txt,1850.9,1066.84,706.94,552.7,2,1,0
241,5049.a2.txt,1835.88,1168.29,667.59,695.41,0,2,1
242,1081.a2.txt,1666.67,1048.22,712.79,398.32,2,0,6
243,0173.a2.txt,2163.41,828.54,1185.27,471.81,4,0,1
244,2045.a2.txt,1818.18,1053.72,981.4,454.55,2,1,4
245,5042.a2.txt,2274.41,1149.57,766.38,333.75,0,0,0
246,0140.a2.txt,1771.89,1150.71,824.85,448.07,0,0,0
247,1029.a2.txt,2131.78,943.15,749.35,413.44,0,0,2
248,1019.a2.txt,2282.16,719.23,1099.59,338.87,2,1,2
249,2015.a2.txt,1953.12,768.23,611.98,299.48,2,0,0
250,5044.a2.txt,2702.35,1187.99,613.58,417.75,0,0,0
251,2041.a2.txt,1695.36,860.93,860.93,304.64,0,1,5
252,1103.a2.txt,1837.97,1172.91,665.05,616.69,0,0,0
253,1106.a2.txt,1976.11,901.19,792.62,553.75,3,1,7
254,3035.a2.txt,1707.05,1189.43,715.86,385.46,0,0,4
255,4011.a2.txt,2090.55,1318.24,585.89,439.41,1,0,3
256,2046.a2.txt,2389.58,1053.23,1200.45,294.45,0,0,1
257,1092.a2.txt,1444.17,1213.59,558.25,691.75,1,0,3
258,2050.a2.txt,2322.34,1002.54,939.09,380.71,0,0,2
259,2012.a2.txt,1783.92,1130.65,728.64,628.14,0,0,1
260,0168.a2.txt,2293.05,1284.49,789.72,437.68,2,3,1
261,2047.a2.txt,2120.48,987.95,1228.92,361.45,0,0,3
262,2039.a2.txt,1995.46,1111.11,827.66,600.91,0,1,0
263,0201.a2.txt,1450.07,834.47,752.39,328.32,0,0,6
264,0222.a2.txt,1933.42,1165.17,614.6,396.93,3,6,2
265,0100.a2.txt,2100.74,1302.21,798.53,368.55,1,0,2
266,1064.a2.txt,1875.0,1062.5,700.0,700.0,0,0,3
267,1112.a2.txt,1570.96,1245.94,823.4,617.55,1,0,1
268,3044.a2.txt,1442.91,1053.95,790.46,451.69,0,1,6
269,0178.a2.txt,1953.91,1122.24,951.9,701.4,1,0,0
270,0195.a2.txt,1242.39,1071.86,572.47,487.21,1,4,5
271,2038.a2.txt,2065.36,928.1,1032.68,470.59,1,0,2
272,0112.a2.txt,2197.41,1022.33,775.56,481.79,0,0,1
273,0200.a2.txt,1636.16,1315.79,697.94,560.64,0,1,3
274,2018.a2.txt,2387.71,1075.65,1028.37,437.35,2,0,1
275,4029.a2.txt,1969.06,1251.76,562.59,421.94,1,0,2
276,1100.a2.txt,1854.73,1374.84,713.36,583.66,1,1,1
277,1121.a2.txt,1583.51,1052.06,813.45,520.61,3,0,1
278,4016.a2.txt,1560.18,1411.59,668.65,371.47,0,0,0
279,5021.a2.txt,1823.39,1158.26,619.27,458.72,0,0,1
280,4012.a2.txt,2002.46,1203.93,823.1,417.69,0,0,2
281,1018.a2.txt,2045.95,1094.09,951.86,371.99,0,0,0
282,5020.a2.txt,1771.27,1087.87,864.71,474.2,0,0,0
283,0138.a2.txt,1855.67,1262.89,734.54,451.03,0,0,1
284,0218.a2.txt,2266.01,1169.95,714.29,332.51,0,0,0
285,3028.a2.txt,2263.37,795.61,823.05,438.96,1,0,3
286,5017.a2.txt,1795.77,1091.55,974.18,610.33,2,0,1
287,2063.a2.txt,1643.63,1167.43,952.38,660.52,0,0,0
288,2055.a2.txt,1901.14,1178.71,621.04,354.88,0,0,1
289,1002.a2.txt,1743.77,1316.73,628.71,403.32,0,0,2
290,2022.a2.txt,1430.43,754.23,871.26,351.11,2,0,19
291,0182.a2.txt,1647.25,981.7,840.27,465.89,3,1,7
292,0159.a2.txt,1811.59,1062.8,833.33,748.79,0,0,0
293,4025.a2.txt,1829.44,1127.92,742.78,715.27,0,0,0
294,0136.a2.txt,1995.07,1182.27,862.07,307.88,0,0,0
295,4037.a2.txt,2271.57,1040.61,609.14,266.5,0,0,0
296,2034.a2.txt,2045.71,914.29,834.29,662.86,2,0,1
297,4033.a2.txt,1273.96,1364.15,631.34,597.52,0,0,1
298,0227.a2.txt,1869.37,900.9,968.47,540.54,0,1,0
299,2021.a2.txt,1800.95,1030.81,947.87,687.2,1,0,0
300,2064.a2.txt,2110.09,1061.6,589.78,537.35,0,0,1
301,2017.a2.txt,1927.27,1163.64,848.48,581.82,0,0,0
302,0171.a2.txt,1803.48,1057.21,796.02,460.2,1,0,1
303,1065.a2.txt,1669.69,1116.15,762.25,735.03,1,0,0
304,2057.a2.txt,1800.6,1145.83,729.17,595.24,0,1,0
305,0198.a2.txt,1853.45,1020.11,790.23,359.2,1,0,0
306,5037.a2.txt,1923.55,986.44,776.82,530.21,0,0,0
307,0115.a2.txt,2172.24,1272.49,681.23,642.67,0,0,1
308,4009.a2.txt,1707.06,1222.34,505.8,379.35,0,0,0
309,4002.a2.txt,2174.91,1127.73,632.91,368.24,0,0,0
310,2059.a2.txt,2271.6,1160.49,975.31,469.14,0,0,3
311,4028.a2.txt,1887.5,1275.0,712.5,575.0,1,0,1
312,0221.a2.txt,2139.04,1042.78,508.02,320.86,0,0,2
313,0205.a2.txt,2006.17,1018.52,823.05,452.67,2,0,4
314,0103.a2.txt,1925.84,1220.1,1016.75,394.74,0,0,2
315,1031.a2.txt,2150.54,985.66,698.92,322.58,0,0,3
316,0174.a2.txt,2253.36,1154.71,908.07,257.85,0,0,2
317,4005.a2.txt,2205.32,969.58,1007.6,399.24,0,0,1
318,2014.a2.txt,1946.74,1120.29,826.45,532.6,0,1,4
319,1017.a2.txt,1793.1,887.93,956.9,500.0,3,2,6
320,4040.a2.txt,1694.27,1082.8,522.29,445.86,1,0,0
321,0134.a2.txt,1777.78,827.16,950.62,740.74,0,0,0
322,1098.a2.txt,1707.58,1312.7,683.03,384.2,4,0,2
323,1069.a2.txt,1977.34,823.89,741.5,514.93,3,0,7
324,3023.a2.txt,1703.98,1305.97,659.2,460.2,0,0,0
325,5036.a2.txt,2113.61,1043.59,885.07,290.62,0,0,0
326,0110.a2.txt,2242.04,1299.36,573.25,535.03,1,1,2
327,0190.a2.txt,1238.94,1352.72,530.97,657.4,1,0,0
328,0163.a2.txt,1677.42,967.74,941.94,735.48,0,0,0
329,1005.a2.txt,1685.39,983.15,992.51,571.16,4,0,1
330,3003.a2.txt,2063.83,957.45,1095.74,414.89,0,0,2
331,0167.a2.txt,1757.25,942.03,833.33,606.88,0,0,1
332,0213.a2.txt,1752.09,1442.19,870.08,548.27,0,0,1
333,0175.a2.txt,1794.87,1371.79,628.21,435.9,0,0,1
334,4026.a2.txt,2147.24,969.33,883.44,466.26,4,1,1
335,0193.a2.txt,2156.22,1221.12,847.08,418.04,0,1,3
336,4018.a2.txt,1743.9,1182.93,609.76,487.8,0,0,1
337,5025.a2.txt,1874.15,1053.35,656.63,683.99,4,0,0
338,3002.a2.txt,1655.63,1298.01,821.19,490.07,0,0,0
339,4035.a2.txt,2101.65,1222.53,700.55,659.34,0,0,3
340,1021.a2.txt,1729.6,1071.86,743.0,365.41,2,0,1
341,5043.a2.txt,1900.39,1389.25,655.31,720.84,0,0,0
342,5022.a2.txt,1881.58,921.05,1000.0,552.63,0,0,0
343,1007.a2.txt,1981.13,1250.0,589.62,400.94,0,0,4
