,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PERSON,Unique LOC,Unique ORG
51,0224.a3.txt,1899.22,981.91,684.75,478.04,6,0,4
52,3026.a3.txt,1583.54,1309.23,586.03,374.06,2,0,3
53,1097.a3.txt,2342.97,1146.56,707.88,388.83,1,1,1
54,4038.a3.txt,1977.53,1112.36,775.28,516.85,2,0,0
55,0138.a3.txt,2059.26,1274.07,637.04,355.56,0,0,0
56,0235.a3.txt,1698.35,1166.03,494.3,354.88,1,0,1
57,2018.a3.txt,2063.68,1332.55,518.87,306.6,1,0,0
58,1009.a3.txt,1942.86,1185.71,785.71,357.14,0,0,1
59,5002.a3.txt,1658.6,968.52,714.29,641.65,1,1,1
60,1034.a3.txt,2063.71,1094.18,637.12,318.56,1,0,1
61,1061.a3.txt,1865.14,1119.08,573.89,459.11,0,0,0
62,2035.a3.txt,2096.13,1094.79,1001.34,627.5,0,0,1
63,0222.a3.txt,1892.62,1328.86,550.34,442.95,2,0,1
64,0205.a3.txt,2072.16,1041.24,618.56,453.61,2,0,1
65,0128.a3.txt,1973.15,1140.94,510.07,644.3,3,0,2
66,0163.a3.txt,1751.74,986.08,696.06,614.85,0,0,2
67,5011.a3.txt,1793.19,1243.46,903.14,654.45,0,0,0
68,5029.a3.txt,1898.73,1303.8,620.25,481.01,6,0,0
69,2019.a3.txt,1997.58,1319.61,484.26,338.98,3,0,0
70,1064.a3.txt,2233.38,1204.52,664.99,526.98,0,0,0
71,5028.a3.txt,1775.59,1171.39,591.86,579.53,0,0,1
72,0172.a3.txt,2079.91,1081.08,763.81,434.78,1,0,0
73,0137.a3.txt,2002.49,920.4,796.02,671.64,0,0,0
74,0204.a3.txt,2058.82,1148.46,574.23,532.21,2,0,1
75,0157.a3.txt,1444.17,1201.46,594.66,558.25,0,0,0
76,1048.a3.txt,2375.43,1205.1,544.61,533.02,0,0,0
77,1099.a3.txt,2239.44,1014.08,704.23,366.2,1,0,0
78,4011.a3.txt,1863.7,1363.0,653.69,570.24,1,0,0
79,0238.a3.txt,1819.32,1317.44,589.71,301.13,0,0,0
80,1018.a3.txt,1904.13,1358.19,679.09,505.99,0,0,0
81,2013.a3.txt,2164.95,940.72,850.52,541.24,0,0,0
82,5020.a3.txt,1534.53,1355.5,588.24,601.02,0,0,0
83,5013.a3.txt,1702.41,1340.48,616.62,670.24,0,0,0
84,5042.a3.txt,1916.38,1405.34,824.62,383.28,0,0,0
85,1121.a3.txt,1943.84,1015.12,734.34,496.76,9,0,2
86,0112.a3.txt,2049.76,1054.5,722.75,639.81,1,0,0
87,2055.a3.txt,2162.79,1232.56,581.4,337.21,2,0,0
88,2028.a3.txt,1860.47,1053.35,793.43,793.43,2,0,3
89,2066.a3.txt,2315.44,1308.72,620.81,436.24,0,0,0
90,2046.a3.txt,2247.96,1103.54,1076.29,463.22,0,0,0
91,0102.a3.txt,1819.24,1100.81,544.61,370.8,2,0,0
92,5038.a3.txt,1861.64,1119.5,981.13,666.67,0,0,0
93,0158.a3.txt,1782.31,1197.28,761.9,489.8,2,0,0
94,0209.a3.txt,2291.93,1177.98,576.18,281.69,3,0,3
95,0159.a3.txt,2161.84,1099.03,531.4,603.86,1,0,5
96,2044.a3.txt,1952.25,1137.64,589.89,435.39,1,1,1
97,3023.a3.txt,1958.38,1211.75,416.16,563.04,2,0,1
98,0146.a3.txt,1553.64,1430.33,616.52,530.21,3,0,0
99,0143.a3.txt,2223.53,941.18,600.0,400.0,5,0,0
100,4007.a3.txt,1939.55,1246.85,692.7,453.4,0,0,5
101,1090.a3.txt,1818.18,1100.48,586.12,442.58,2,0,1
102,0125.a3.txt,2084.89,923.85,1023.72,474.41,3,0,2
103,1006.a3.txt,1854.3,1225.17,783.66,618.1,2,1,2
104,4003.a3.txt,1966.02,1128.64,849.51,594.66,3,0,0
105,2064.a3.txt,2103.9,883.12,636.36,350.65,1,0,1
106,2038.a3.txt,2101.17,1193.26,544.75,440.99,1,0,1
107,2069.a3.txt,1848.1,1316.46,594.94,632.91,0,0,0
108,1008.a3.txt,1840.19,1016.95,593.22,617.43,1,0,2
109,0185.a3.txt,1924.83,1093.39,603.64,478.36,2,0,2
110,3065.a3.txt,1995.31,1197.18,762.91,352.11,1,0,0
111,4041.a3.txt,1752.81,1146.07,651.69,550.56,2,0,0
112,4020.a3.txt,1917.66,1256.77,801.73,552.55,2,1,4
113,0200.a3.txt,2191.96,1063.55,739.3,791.18,0,0,2
114,3013.a3.txt,1558.27,1314.36,677.51,501.36,3,0,0
115,4013.a3.txt,1585.49,1316.06,715.03,735.75,2,1,0
116,2075.a3.txt,1683.97,1141.87,761.25,530.57,0,0,0
117,3018.a3.txt,1973.09,1322.87,627.8,515.7,0,0,0
118,2012.a3.txt,1862.43,1037.04,878.31,634.92,0,0,2
119,0178.a3.txt,2126.98,1026.46,804.23,624.34,0,0,2
120,4006.a3.txt,1935.91,1094.79,987.98,507.34,2,0,0
121,5048.a3.txt,1992.8,1092.44,696.28,456.18,5,0,0
122,5047.a3.txt,2237.76,1034.97,853.15,475.52,0,0,0
123,4044.a3.txt,1753.89,1485.15,862.8,650.64,0,0,0
124,1007.a3.txt,2032.42,1172.07,723.19,610.97,0,0,0
125,4043.a3.txt,1672.82,1291.51,701.11,873.31,1,0,1
126,1036.a3.txt,2075.0,975.0,725.0,475.0,1,0,1
127,3042.a3.txt,1539.51,1362.4,653.95,667.57,1,0,1
128,0195.a3.txt,1982.32,984.85,429.29,631.31,1,0,1
129,0131.a3.txt,2151.9,1063.29,708.86,708.86,0,0,0
130,2026.a3.txt,1805.56,1180.56,497.69,474.54,0,0,0
131,1088.a3.txt,2004.29,1221.86,632.37,439.44,2,1,0
132,5027.a3.txt,1976.33,994.08,698.22,686.39,0,0,0
133,0136.a3.txt,2007.0,1225.2,630.11,443.41,0,0,0
134,0162.a3.txt,2373.1,888.32,723.35,418.78,0,0,1
135,0139.a3.txt,1989.53,1335.08,654.45,340.31,0,0,0
136,2041.a3.txt,2000.0,1276.84,587.57,429.38,2,0,2
137,3062.a3.txt,2365.06,1030.42,814.52,579.0,2,0,1
138,1022.a3.txt,2220.71,1267.03,694.82,381.47,1,0,1
139,1021.a3.txt,1785.17,1285.93,590.02,438.73,1,0,2
140,2031.a3.txt,1514.82,1207.46,790.34,658.62,1,0,1
141,4014.a3.txt,2091.25,1089.99,836.5,418.25,6,0,0
142,1070.a3.txt,2169.17,1309.69,641.2,463.85,1,0,1
143,4032.a3.txt,1576.97,1201.5,725.91,575.72,2,0,1
144,2030.a3.txt,2195.45,1311.91,495.31,388.22,1,0,0
145,2011.a3.txt,2345.36,1082.47,682.99,373.71,1,0,0
146,1020.a3.txt,2021.38,1137.03,621.96,583.09,1,0,0
147,0196.a3.txt,1986.3,1255.71,742.01,319.63,0,0,0
148,0176.a3.txt,2133.33,1066.67,496.97,412.12,4,0,0
149,1077.a3.txt,2387.86,1042.22,817.94,461.74,1,1,1
150,4036.a3.txt,1790.06,1116.02,674.03,596.69,3,0,2
151,1109.a3.txt,1923.08,1321.07,719.06,568.56,0,0,0
152,0199.a3.txt,1926.83,1121.95,573.17,548.78,0,0,2
153,5012.a3.txt,2235.29,1188.24,823.53,388.24,2,0,2
154,4009.a3.txt,1650.94,1336.48,566.04,534.59,1,0,0
155,0190.a3.txt,1552.51,1255.71,536.53,468.04,1,0,4
156,5039.a3.txt,1965.91,1193.18,818.18,488.64,7,0,2
157,0188.a3.txt,1723.7,1204.06,760.46,544.99,1,0,1
158,3044.a3.txt,1866.36,1002.3,645.16,368.66,2,0,5
159,2063.a3.txt,2189.35,1331.36,517.75,325.44,0,0,0
160,4001.a3.txt,1825.98,1041.67,931.37,808.82,2,0,0
161,1098.a3.txt,1724.48,1179.39,416.25,505.45,5,0,3
162,5041.a3.txt,1959.94,1044.35,672.39,443.49,5,0,0
163,0149.a3.txt,2121.43,1163.13,577.91,636.43,0,0,0
164,1067.a3.txt,1617.21,1142.43,816.02,385.76,5,0,0
165,0187.a3.txt,1666.67,1015.04,877.19,476.19,7,0,1
166,1058.a3.txt,2451.76,1135.07,567.54,488.08,1,0,2
167,0107.a3.txt,2232.03,1034.05,857.5,479.19,4,0,0
168,2040.a3.txt,2238.41,1072.85,622.52,211.92,1,0,2
169,5018.a3.txt,1458.08,1202.92,546.78,498.18,3,1,0
170,3040.a3.txt,1870.67,1247.11,739.03,681.29,3,0,0
171,0234.a3.txt,1813.33,1093.33,586.67,413.33,2,0,4
172,1069.a3.txt,1919.54,827.59,632.18,402.3,3,0,2
173,2062.a3.txt,1870.88,1330.7,658.76,447.96,0,0,0
174,0193.a3.txt,2048.04,1226.3,594.18,353.98,2,1,1
175,0103.a3.txt,2034.88,886.63,1046.51,581.4,7,0,2
176,5032.a3.txt,1992.08,1411.61,633.25,646.44,2,0,0
177,0142.a3.txt,2167.3,1159.7,988.59,304.18,0,0,0
178,0203.a3.txt,2391.3,1111.11,748.79,386.47,4,0,1
179,2015.a3.txt,2123.2,825.69,563.56,589.78,1,0,1
180,5046.a3.txt,2235.14,1279.07,607.24,503.88,0,0,1
181,2021.a3.txt,1980.2,1163.37,878.71,569.31,3,0,0
182,1023.a3.txt,1781.86,1015.12,680.35,853.13,3,1,0
183,0111.a3.txt,1936.34,1167.11,530.5,397.88,3,0,1
184,0207.a3.txt,1666.67,1263.02,625.0,312.5,0,1,0
185,1003.a3.txt,2243.22,1175.02,739.52,419.06,7,0,1
186,4012.a3.txt,2002.57,1245.19,654.69,449.29,1,0,0
187,5033.a3.txt,1498.08,1152.37,755.44,550.58,1,0,0
188,0119.a3.txt,2125.31,1105.65,737.1,466.83,1,0,2
189,4029.a3.txt,1810.81,1027.03,702.7,500.0,2,1,0
190,0219.a3.txt,2147.56,1238.47,566.53,606.06,1,0,1
191,0206.a3.txt,2286.87,1041.95,608.93,324.76,3,0,0
192,2056.a3.txt,1889.57,1128.83,503.07,674.85,3,0,0
193,0215.a3.txt,1734.69,1267.01,459.18,425.17,2,0,4
194,0231.a3.txt,2317.54,1075.54,691.42,473.75,1,0,0
195,0174.a3.txt,1938.63,1101.81,1143.65,446.3,1,0,1
196,0106.a3.txt,2208.44,955.33,769.23,595.53,1,0,0
197,5005.a3.txt,1907.09,1185.82,635.7,562.35,2,0,0
198,0171.a3.txt,1805.41,1297.3,627.03,551.35,2,0,0
199,3015.a3.txt,1946.61,1012.24,1056.73,578.42,0,0,0
200,0177.a3.txt,1844.44,1022.22,688.89,688.89,4,0,0
201,1055.a3.txt,1776.86,1225.9,716.25,592.29,2,0,2
202,2071.a3.txt,1891.07,1240.54,544.63,514.37,0,0,1
203,0189.a3.txt,1931.41,1164.26,568.59,514.44,0,0,0
204,3041.a3.txt,1939.55,1272.04,818.64,478.59,1,0,5
205,2049.a3.txt,1998.13,1092.44,849.67,485.53,1,0,0
206,0121.a3.txt,1858.64,1007.85,471.2,562.83,2,0,0
207,0218.a3.txt,1958.89,1257.56,592.5,350.67,0,0,1
208,0109.a3.txt,1913.27,1262.76,446.43,408.16,2,0,0
209,0226.a3.txt,1995.44,980.62,513.11,558.72,2,0,0
210,1005.a3.txt,2050.0,1150.0,700.0,487.5,0,0,0
211,0165.a3.txt,1733.33,1211.11,611.11,466.67,4,0,1
212,4017.a3.txt,1802.27,1071.06,885.68,587.02,0,0,1
213,2017.a3.txt,1887.69,1087.22,669.06,430.11,1,0,0
214,5031.a3.txt,1793.19,1164.92,562.83,536.65,6,0,0
215,5008.a3.txt,2155.27,1147.16,718.42,544.61,7,0,4
216,4030.a3.txt,1742.42,1060.61,580.81,707.07,4,1,3
217,4015.a3.txt,1839.24,1185.29,504.09,722.07,1,0,0
218,2032.a3.txt,2170.26,1067.15,707.43,467.63,0,2,0
219,1060.a3.txt,1876.51,1125.91,726.39,520.58,0,0,1
220,0179.a3.txt,2250.0,1166.67,583.33,404.76,2,0,2
221,5015.a3.txt,1827.68,1135.77,874.67,548.3,1,0,0
222,4005.a3.txt,2314.69,1183.36,650.2,507.15,2,0,0
223,0213.a3.txt,1802.12,1378.09,789.16,412.25,1,0,0
224,5043.a3.txt,1919.43,1232.23,781.99,521.33,1,0,2
225,0105.a3.txt,1651.73,1306.02,640.2,793.85,2,0,2
226,2057.a3.txt,1765.96,1138.3,787.23,478.72,2,0,5
227,1081.a3.txt,1651.13,878.83,798.93,532.62,1,0,1
228,4045.a3.txt,1760.26,1112.31,550.76,485.96,1,0,2
229,0236.a3.txt,1842.5,1248.14,579.49,668.65,2,0,0
230,0186.a3.txt,1901.14,1026.62,798.48,735.11,2,0,0
231,4002.a3.txt,2260.77,944.98,633.97,538.28,2,0,4
232,5001.a3.txt,1896.36,970.23,727.67,595.37,2,0,1
233,0232.a3.txt,1788.82,1304.35,782.61,447.2,1,0,1
234,5003.a3.txt,1688.31,1012.99,948.05,831.17,0,0,1
235,1068.a3.txt,1927.01,1284.67,642.34,452.55,0,1,0
236,2022.a3.txt,1743.38,1115.76,641.56,543.93,0,0,1
237,2014.a3.txt,2070.03,1081.36,669.41,659.11,4,0,0
238,4046.a3.txt,1890.17,1149.43,613.03,574.71,1,0,0
239,1057.a3.txt,1741.57,1168.54,685.39,516.85,1,0,1
240,4024.a3.txt,1709.01,1073.9,854.5,565.82,5,0,4
241,0115.a3.txt,2225.13,1178.01,667.54,706.81,0,0,0
242,2060.a3.txt,2835.82,746.27,447.76,447.76,0,0,1
243,1065.a3.txt,1953.58,1121.86,676.98,551.26,0,0,1
244,0182.a3.txt,2091.66,1128.08,646.3,599.29,0,0,2
245,2000.a3.txt,2182.49,900.12,628.85,295.93,0,0,1
246,4023.a3.txt,1908.5,1071.9,745.1,653.59,0,0,1
247,0168.a3.txt,1688.48,1217.28,680.63,484.29,1,0,2
248,0130.a3.txt,1570.44,981.52,681.29,715.94,2,0,0
249,0120.a3.txt,2115.11,1021.58,935.25,546.76,0,0,0
250,1052.a3.txt,2255.52,1135.65,630.91,347.0,1,0,0
251,0216.a3.txt,2356.46,968.9,693.78,454.55,1,0,1
252,1050.a3.txt,2210.66,1118.34,611.18,455.14,1,0,0
253,3067.a3.txt,1912.26,1237.35,832.4,506.19,3,0,1
254,5024.a3.txt,1580.09,1114.72,551.95,487.01,3,0,1
255,0127.a3.txt,1865.36,995.79,729.31,532.96,8,0,1
256,0133.a3.txt,1805.13,984.62,533.33,646.15,4,0,2
257,2016.a3.txt,2239.26,930.47,470.35,327.2,10,0,6
258,1102.a3.txt,2084.89,1098.63,536.83,574.28,2,0,1
259,3037.a3.txt,2122.33,1061.16,854.83,523.21,5,0,6
260,0104.a3.txt,1651.84,1105.46,622.62,533.67,2,0,0
261,0135.a3.txt,2002.55,1122.45,650.51,420.92,1,0,0
262,3072.a3.txt,2372.05,1112.2,610.24,561.02,3,0,1
263,0118.a3.txt,2541.11,1106.13,881.91,343.8,0,0,2
264,0122.a3.txt,2355.83,1092.02,674.85,453.99,0,0,1
265,5009.a3.txt,2264.15,974.84,1037.74,581.76,0,0,1
266,1041.a3.txt,1773.22,1254.52,639.32,398.07,8,0,1
267,4042.a3.txt,1933.17,978.52,513.13,453.46,5,1,1
268,3003.a3.txt,2268.68,1049.82,916.37,373.67,0,1,0
269,0155.a3.txt,1849.02,1050.33,754.92,459.52,2,0,1
270,5026.a3.txt,1858.97,1143.16,737.18,491.45,1,0,1
271,2034.a3.txt,1894.6,1191.97,577.16,752.82,1,0,1
272,5023.a3.txt,1718.4,1197.34,476.72,742.79,2,0,0
273,5036.a3.txt,2207.36,1053.51,551.84,401.34,1,0,0
274,2007.a3.txt,1759.26,1058.2,899.47,502.65,1,1,1
275,4027.a3.txt,1958.04,1223.78,571.1,524.48,1,0,1
276,1012.a3.txt,2103.86,1185.09,732.36,452.73,1,0,1
277,1049.a3.txt,1782.05,1307.69,679.49,576.92,0,0,0
278,1105.a3.txt,1780.67,1129.21,618.89,532.03,2,0,1
279,4037.a3.txt,2042.61,1203.01,776.94,388.47,0,0,3
280,1013.a3.txt,1930.95,1086.96,601.02,396.42,1,0,2
281,1066.a3.txt,2070.65,1218.03,621.19,511.57,0,0,1
282,1014.a3.txt,2187.94,1079.94,631.14,336.61,2,0,1
283,5049.a3.txt,2065.1,1223.34,684.62,460.16,0,0,2
284,0223.a3.txt,1847.06,1129.41,611.76,647.06,0,0,2
285,0156.a3.txt,1979.95,1165.41,576.44,413.53,2,0,0
286,2005.a3.txt,1521.08,1159.64,737.95,692.77,0,1,2
287,3020.a3.txt,1863.06,1082.8,716.56,461.78,1,0,1
288,0161.a3.txt,2126.29,953.61,837.63,489.69,0,0,0
289,1103.a3.txt,1459.93,1064.76,647.64,658.62,4,0,3
290,1104.a3.txt,2162.16,1216.22,472.97,559.85,2,0,0
291,2039.a3.txt,2080.0,1005.71,640.0,400.0,1,0,1
