,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PERSON,Unique LOC,Unique ORG
0,0502.c1.txt,1309.07,1219.67,434.23,408.68,15,0,5
1,0238.c1.txt,1095.46,1165.88,391.24,297.34,20,0,3
2,0165.c1.txt,1746.55,816.41,580.83,284.32,27,0,3
3,0140.c1.txt,1574.23,933.93,473.08,403.75,39,0,6
4,0200.c1.txt,1185.67,1024.22,650.86,509.59,18,0,7
5,0501.c1.txt,1234.48,1034.48,462.07,427.59,14,0,6
6,0219.c1.txt,1389.63,977.39,565.16,485.37,26,0,7
